rounds,total_actions,regret,other,bandit,learner
53,1696,0.0,0.0,multi_armed_bandit,Batched Track and stop
105,3360,0.0,0.0,multi_armed_bandit,Batched Track and stop
210,6720,0.0,0.0,multi_armed_bandit,Batched Track and stop
226,7232,0.0,0.0,multi_armed_bandit,Batched Track and stop
1563,50016,0.0,0.0,multi_armed_bandit,Batched Track and stop
1563,50016,0.0,0.0,multi_armed_bandit,Batched Track and stop
1563,50016,1.0,0.0,multi_armed_bandit,Batched Track and stop
1535,49120,0.0,0.0,multi_armed_bandit,Batched Track and stop
1563,50016,1.0,0.0,multi_armed_bandit,Batched Track and stop
1563,50016,1.0,0.0,multi_armed_bandit,Batched Track and stop
1730,1737,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
2546,2553,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
2172,2179,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
2282,2289,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
2360,2367,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
2529,2536,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
2926,2933,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
2939,2946,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
3134,3141,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
3472,3479,0.0,0.0,multi_armed_bandit,Heuristic lilUCB
